ID_unque,DependeVar,Eating,GasStation,Hospital,CarRental,NSStation,BusTaxi,RoadNetwor,PowerNetwo,obsvalue
103,0,2112.843940586854,2131.3847701646423,7864.597209913275,4872.071190668037,6853.006092,4726.187473028416,74.94754770004451,57.707963813453155,4
104,0,3014.7239699325314,1494.201744262495,307.71743948712214,307.71743948712214,7097.086751921562,8102.538676974114,99.74084647595296,285.4467988376338,76
105,0,289.7015684,914.0846377,3667.034317947647,2383.5967637227573,2217.981768,3217.0767013644627,8.606492620813928,66.20981570940812,5321
106,0,758.9615619586834,894.7713046777246,3036.7646790792796,3036.7646790792796,5000.305334389596,6005.757259442149,18.921799747608585,48.60632790696382,5778
107,0,164.55601078749103,NA,NA,NA,NA,164.55601078749103,78.84242942795477,60.44707107520336,798
108,0,2013.8705165749025,2652.235475982419,7019.373693839872,3041.8365324689944,7858.872493280628,2908.102672432741,163.03385252848867,11.391253910223606,1161
109,0,664.0794061,626.1532684077545,4940.175111372039,3468.213255146502,2962.1492894774806,3600.6453019400005,18.24549423741862,35.15460573167585,4282
110,0,700.5994828986936,953.9739653669313,4087.0625722136233,1918.6062178455268,5316.188998372269,4360.860316505567,62.545948831467456,266.9859025404207,1906
111,0,337.72956190074177,849.9703246664728,2384.5739676886665,1603.1153429269561,4005.6764423129293,2623.271568023647,18.963755395179636,23.544767227871475,6897
112,0,3903.4437488223907,3049.168515486125,7542.397156,3395.328386057509,6802.168580886206,7326.321421132657,34.600679330155344,314.0755818471254,11
113,0,2403.6296449433157,785.9537138,2257.8334372468075,2257.8334372468075,6357.8240067823235,7363.275931834876,7.813673266935236,14.904589562892735,67
114,0,905.8330085145326,965.0348598230611,4881.023401758673,3454.5374586550724,3288.9224625640263,4288.017396296779,5.642427891,13.142602979335576,6486
115,0,730.0484198398121,296.4870253233521,3284.929615,1527.9193469785764,2267.9230473371713,2474.4925647570244,6.257676740961725,47.60165316287783,4302
116,0,707.1628299,1107.7736417366038,3114.5136279097787,3114.5136279097787,4907.8424144473875,5906.937348180141,29.538795523840516,152.65670355175394,4363
117,0,768.9067833909478,586.0638504459669,3399.0958010076756,586.0638504459669,3304.8281466729345,3308.110602,17.58335339158863,66.78158645406117,904
