"ID_unque","DependeVar","Eating","GasStation","Hospital","CarRental","NSStation","BusTaxi","RoadNetwor","PowerNetwo","obsvalue"
85,0,1867.63420372192,1682.43195109808,4771.61031627591,4771.61031627591,2600.94574078627,4870.13158675622,16.5693991592194,18.2310179404166,574
165,0,985.272183793963,1094.47825092108,2882.66286110255,2882.66286110255,5226.61595622487,6232.06788127743,21.847314843411,72.27219809,5778
136,0,884.890489532711,1123.99526304676,3303.26687823568,1611.71848829542,4974.07741706143,3594.088254,11.7479921433313,9.28853052843513,1906
51,0,1228.9532727679,1543.29337914416,3132.71739752567,2809.7614421694,4589.34579816876,4084.71052477383,54.0016155576915,54.15375295,1763
74,0,82.2746524527438,1461.77326640017,4117.249556,954.350770246648,508.559920984699,1507.65485471745,0.82661578,12.5617347626638,7328
178,0,827.117917770473,2169.57473615406,1986.25466236571,1986.25466236571,5386.380375,6903.43934465814,5.23287039712968,39.742614366896,4919
236,1,321.907456460256,552.1393169,5364.5980752316,2696.60998948323,1520.60467680457,3408.91333501633,4.56014328449515,6.14357558259431,2493
98,0,505.411064617245,1578.71641212892,3740.84762507997,779.352113249132,3268.386351,1553.2547710578,23.4119784098411,172.280116319741,1676
214,1,NA,NA,NA,NA,NA,NA,9.245232078,9.13615605088249,3156
127,0,1021.10144182062,1535.63606588438,2762.46930631424,2439.51335095797,4546.12330895383,4213.21715832654,45.3539134627433,39.8476933105933,1763
212,1,200.223543920726,1801.21470635744,3365.07237034237,1410.90823936157,1483.26517753097,2367.26369293946,29.1994493780132,74.4284160565747,1006
174,0,555.252835394675,1051.54891916407,3526.38908266652,2443.92650082763,4221.37130178927,3677.1253345468,62.5602610400597,29.2087170781589,1763
273,1,239.082530563776,1562.77813617792,4552.08221553634,1178.44027760909,866.585031959659,1165.83436452171,7.03611831868118,32.8492687830359,7328
302,1,389.16207422356,189.5032728,5411.28552442709,3920.25836924022,1108.01706251341,3813.48415306542,7.1571590683467,55.0580935626328,6263
232,1,720.154609813666,422.063408746886,5141.98033379926,1989.99813053394,1414.49654324638,3186.87337473185,13.5891217592854,87.0502610984452,3674
369,1,NA,NA,NA,NA,NA,NA,6.16577073199556,7.53508728542955,1906
280,1,119.87246646502,371.2837208,2091.48076442713,779.064366242108,3211.3350092381,1901.72336586107,16.1302574312353,2.9264033514036,4302
113,0,2403.62964494332,785.9537138,2257.83343724681,2257.83343724681,6357.82400678232,7363.27593183488,7.81367326693524,14.9045895628927,67
107,0,164.556010787491,NA,NA,NA,NA,164.556010787491,78.8424294279548,60.4470710752034,798
354,1,415.967088777472,459.570452340137,4098.58179727625,560.742375555827,1567.67839580706,823.277201878052,3.471615641,86.71706998515,3156
154,0,763.343314206949,1100.62490053637,4036.07387503286,3676.54422483906,3511.49761974431,4516.94954479687,38.6880066659243,54.2264429169571,2963
102,0,200.725569327149,1103.41484149837,5496.52944511048,3110.13746151832,1568.69261995417,3041.6781851204,6.03870063108095,71.0096978367205,6263
255,1,204.528643077168,1319.469065,4349.04263065435,2281.80692200765,1811.55515284347,2249.50800851047,8.02589203772005,78.4087956687498,6159
160,0,1264.81198343488,477.420597825112,7736.04625885474,1380.88390937554,6724.45514117717,1235.00019173593,28.3203108671832,73.0295554518501,2
155,0,0,2996.8520636722,4520.58312076615,4022.539428,6460.30330263892,4814.60361132426,45.3290018646377,105.215851325977,167
5,0,981.456376741484,1644.21745782562,6828.73172896239,3368.57893379571,5817.14061128481,3222.69521615609,1.66148123366929,246.20188179605,11
272,1,10.6421488926136,1317.83266997701,4733.78805488707,1995.9612666044,1634.28426503295,1716.28755308791,11.0391917894134,16.7420243808505,6159
399,1,579.008295900538,574.176084337623,4028.89390002812,1166.90357014496,4533.51523141901,2820.64811361531,4.06714144699446,43.1236544080264,2392
350,1,132.769159216432,743.095613916716,4835.12948109123,2534.2739500571,1084.03210671592,2254.60023654061,16.5281770767795,46.397509970901,3582
55,0,1332.5594234723,1947.25984653739,3882.7182887891,3882.7182887891,4221.13444452047,5228.11012940313,13.0591266416194,76.3064943553223,32
238,1,0,815.950788754747,6082.41839657377,3314.14555210646,917.756603380215,3207.37133593166,3.55607873789621,15.3652017529141,6263
252,1,594.040531007873,2283.2542176198,2625.99282665775,2625.99282665775,4407.73892958246,5998.81925999904,7.83290236017857,10.5676158221557,5981
339,1,418.077563365339,947.26446778808,3762.20592926784,1183.72711086969,2004.28459595764,1508.664685888,7.30264528337249,16.76019197,6159
382,1,279.218963435127,975.648007044711,4575.06783708709,2403.11785551411,1332.52756872277,2176.2359789508,33.6078026627466,68.4097905177753,6159
226,1,0,936.615295556952,4854.28680052222,2448.18332987448,1090.4182671107,2169.50623221788,15.6982614372568,1.66422517368108,3582
48,0,2495.89031919981,2514.4311487776,8247.64358852623,5255.117569281,7236.05247084866,5109.23385164137,11.8083012955624,47.8853429336932,4
77,0,1297.49972487215,1661.27443897533,2430.96846339606,3392.29701012863,5361.87030937061,3557.70533056102,41.5519653073122,81.7879017452212,151
83,0,222.548172066434,651.498601247603,5463.95735962543,2766.17116273731,1529.58421326883,3508.27261941015,1.55351576805133,4.27262937569788,2493
184,0,465.334614086489,1600.86968129357,4560.06992,1334.55454795904,951.380284709119,1950.47521844187,31.6334088084432,66.5015712420862,1006
283,1,512.242922859055,566.113987631842,2829.74765933858,2829.74765933858,4753.58669528997,5759.03862034252,7.21923320954122,44.5402426311499,5778
196,0,1383.44082075649,1198.23856813265,5081.05640392966,4736.57737909164,2116.75235782085,4668.11810269373,1.84211283194447,2.74720832832557,39
257,1,289.657111211168,1117.17803628391,5585.4609869945,3021.2059196343,1479.76107807015,2952.74664323638,6.35644373262283,12.7915735524086,6263
168,0,361.115616310162,194.798561884793,2305.15559427564,2107.13561966833,4087.16887,2283.00389119905,29.7227217721718,69.6396895448681,4227
343,1,220.136399931145,816.443361861167,3597.84141332142,935.500452467172,1875.19599073346,1093.63300761126,6.66887021263478,4.10954696026878,5934
20,0,418.72308951422,3415.57515318642,4939.30621028037,4441.26251793014,6879.026392,5233.32670083848,46.4299179448833,150.090604029909,167
402,1,248.3290949668,853.939187331538,4080.19024731585,713.418113449314,4080.02977472337,2550.62304133383,7.45653672337184,107.262852118525,1900
164,0,653.516452961964,853.1752544,6259.20376555511,4484.20681033784,1443.76717201999,4348.36362554221,1.70729663496797,2.79338427648456,39
52,0,2217.68737979013,2236.22820936792,7965.72177771985,4973.19575847462,6954.13066004228,4827.312040835,28.2789313424285,19.6590666769335,1703
22,0,0,1132.75282145484,1787.05442882529,1398.12050932044,2661.67308994103,3426.30661046419,5.74585890756612,4.78995001980321,3216
177,0,3062.85219023189,2579.5261092559,6673.86954640343,4116.67055330104,7547.58220871911,6912.56714673841,9.39335174217563,14.0746770683811,1906
42,0,244.772255509641,185.570404201113,4520.86796074391,3746.82933011209,2685.97277929877,3875.75732099754,18.0286920079615,34.8995265265162,4282
84,0,247.560557053486,638.152872462627,5450.61163084045,2786.43743243526,1554.59659825588,3494.92689062518,6.34612286078324,37.5748702125887,2493
11,0,681.983296373808,652.932532000302,2869.18954721261,1122.88794106438,3049.84516947661,2360.77480209758,15.3400814015821,45.8963368288733,4302
322,1,87.9745979410872,1137.42121836496,4237.802951,395.9019079,1345.96767448089,879.8434934,5.86610307013723,0.919837769,3156
315,1,331.89771423418,550.524783964864,3055.81171566451,1267.50626146059,3775.01592268592,1978.18168599797,3.06500013136991,81.3547194014841,6331
194,0,847.505032464153,1595.44755733784,3373.18054809154,3373.18054809154,4231.4901418031,5238.465827,108.010443207502,287.606742812125,32
297,1,591.482371016263,1047.73129132023,2998.41897001201,2998.41897001201,4832.82614344718,5838.27806849973,10.0011191545112,140.486834681672,5778
279,1,237.634246875678,934.524456247445,5715.29149137167,3052.20729597625,1243.54808002989,3382.63261272298,6.00382790727201,16.5425433256506,2493
198,0,172.849450408522,915.8700817,4239.38340638244,2413.87421505814,2220.67879778228,3219.77373151504,12.891312600621,47.7959015697637,5321
249,1,145.792242493264,1134.80732961019,3796.56663281693,3796.56663281693,4057.48910339491,5062.94102844747,10.3061422986953,12.4170806339458,2963
200,0,92.1354151746053,1051.75135531343,3665.90760263942,933.4302325,1005.78717064836,1889.78568605685,1.68311997355265,181.857436260666,1006
172,0,326.759197658525,1542.1460822611,3106.00374624603,1493.33408887235,1565.69102704175,2449.68954245024,19.8704655126033,31.8361347827444,1006
292,1,924.721347529796,789.810714131342,2549.92808200569,2549.92808200569,5090.28273319571,6095.73465824827,10.5695294189609,99.3747020913166,3031
250,1,836.227784243764,1063.02299670709,4428.56420521766,3347.07305070496,3181.45805461391,4180.55298834667,3.92950536796904,72.1838624664537,6486
36,0,1164.64353683357,2724.29985710521,6183.78148046265,3169.68554679661,6737.24854634104,3035.95168676036,2.41726667423996,50.3874392083907,NA
173,0,964.74646837529,1812.62656748196,3730.53008469796,3730.53008469796,5010.67412880584,6341.33330251865,5.69258525284269,43.1903536923176,4919
142,0,731.840943163153,585.252320561007,4074.8774886835,646.869389050906,4077.78104446898,4313.57508901848,13.4278214467714,17.9811030615015,2684
245,1,798.203445223187,798.203445223187,3852.9100046029,3852.9100046029,2930.9443860996,4618.97433547121,5.3715494184302,6.46257094764985,4269
345,1,0,287.404691742381,3068.80274320263,490.323924804487,2175.8672389756,1460.21542708816,4.57129213134296,12.6544870563221,5934
