demand_i,station_j,m,t,flow_X,travel_time
33,910,3,1,0.088,124.88729858398438
62,1203,0,1,0.088,119.71988677978516
59,473,0,2,0.132,127.71610260009766
77,1849,3,0,0.154,116.3369369506836
82,1333,2,1,0.088,134.64002990722656
18,1655,2,0,0.11776266702831997,115.6382827758789
83,136,1,2,0.132,127.1736831665039
112,230,0,2,0.132,116.66272735595703
3,1380,2,2,0.132,150.60272216796875
87,1661,0,2,0.132,137.1284942626953
18,1084,1,2,0.132,123.05037689208984
33,299,2,1,0.088,124.50776672363281
3,1562,0,3,0.01542940992453351,148.0016326904297
32,1715,3,2,0.132,131.49169921875
74,934,2,2,0.132,134.19151306152344
3,51,1,2,0.132,149.92904663085938
89,1662,2,1,0.08073761442424388,145.9816131591797
42,1664,0,2,0.132,128.19168090820312
105,1814,0,2,0.132,133.7852325439453
74,1262,0,3,0.154,132.89044189453125
24,139,0,0,0.154,103.18280792236328
23,581,1,2,0.132,109.01860809326172
59,1215,3,2,0.132,139.73147583007812
16,1491,0,1,0.088,138.94540405273438
95,340,0,3,0.1,130.03944396972656
32,1530,0,1,0.088,131.4494171142578
92,1267,3,2,0.132,128.75852966308594
97,798,3,3,0.154,127.44629669189453
24,697,0,2,0.132,122.86732482910156
48,801,0,1,0.088,132.2356719970703
91,1830,3,1,0.088,128.07200622558594
4,1573,0,2,0.132,122.0376205444336
43,90,1,2,0.08691847906960015,125.09671020507812
62,1625,0,1,0.088,119.21498107910156
49,1753,0,2,0.132,116.86788940429688
70,699,3,1,0.088,119.8263168334961
82,321,0,1,0.088,136.3748779296875
16,1293,0,2,0.132,138.1072540283203
66,662,0,3,0.1,125.6518325805664
95,2004,0,1,0.07474885113371857,127.45075225830078
89,757,0,2,0.132,151.10458374023438
92,1595,1,2,0.132,128.255615234375
25,113,0,2,0.132,143.81182861328125
62,1043,1,2,0.132,119.8760757446289
19,1721,3,3,0.154,124.97254943847656
87,356,3,3,0.0449661085086181,129.4069061279297
74,2004,3,3,0.10037358728819537,131.59996032714844
69,1460,0,1,0.088,138.9309844970703
24,1974,3,1,0.088,123.4227523803711
23,1428,1,1,0.088,126.58661651611328
63,2022,3,1,0.088,128.19065856933594
32,903,2,1,0.088,124.1725845336914
52,686,3,2,0.132,113.4040756225586
12,1252,0,2,0.132,118.01856994628906
24,1263,0,3,0.1,124.50358581542969
52,741,1,1,0.088,118.51795959472656
48,1687,3,2,0.132,131.5557861328125
16,1620,0,2,0.132,124.46698760986328
24,1541,0,1,0.088,104.03678131103516
52,1391,1,0,0.154,111.52420806884766
23,1885,1,1,0.088,108.67815399169922
52,823,0,2,0.132,115.40406799316406
93,1506,2,1,0.088,115.3077621459961
46,1961,1,3,0.1,122.35499572753906
57,860,0,1,0.088,128.44082641601562
23,1843,0,0,0.0642079315853496,110.45948028564453
33,1008,2,1,0.088,124.98699188232422
82,100,3,3,0.1,131.85594177246094
24,475,3,1,0.088,124.61547088623047
8,1975,1,1,0.088,127.71907043457031
110,430,3,0,0.050030229224880485,113.60810852050781
83,1407,0,1,0.088,128.44703674316406
22,820,0,2,0.132,143.48916625976562
48,782,1,3,0.018826298001636793,130.6522979736328
51,232,3,3,0.021471708065741668,120.64192199707031
42,1201,3,3,0.01200000000000001,125.9603271484375
0,1384,1,3,0.1,117.0033950805664
54,823,0,3,0.1,136.1747283935547
24,1782,2,1,0.04160999477425814,122.35279083251953
74,380,1,2,0.132,136.81973266601562
82,22,3,3,0.154,129.50833129882812
44,1667,1,1,0.088,137.72528076171875
32,397,1,0,0.154,125.86174011230469
32,396,2,3,0.154,125.75038146972656
107,931,3,2,0.132,127.91968536376953
77,1981,1,2,0.132,120.03325653076172
37,126,3,1,0.011820711470752615,129.0552215576172
6,1704,2,3,0.09867714590376314,114.21353149414062
102,1279,0,2,0.132,141.78163146972656
105,253,1,1,0.088,139.690185546875
0,1304,0,0,0.1430770789963375,116.22453308105469
83,169,1,1,0.0862938416952638,120.76686096191406
33,1422,2,1,0.088,125.82379913330078
20,254,3,1,0.088,140.82374572753906
8,390,3,1,0.088,127.74393463134766
46,2014,0,2,0.132,130.42791748046875
63,997,3,1,0.04866977585714716,126.32982635498047
75,862,1,2,0.09332001301299048,123.18672943115234
52,651,3,2,0.132,110.28583526611328
12,1704,3,1,0.03835020380299392,108.27947235107422
84,401,1,3,0.11282709535188318,110.9894027709961
30,298,0,1,0.088,115.61144256591797
0,289,2,2,0.04586791103726506,117.00543212890625
58,1754,3,1,0.088,128.6319580078125
89,1103,2,1,0.088,143.0882568359375
8,632,1,3,0.1,125.59623718261719
87,1540,2,0,0.030282205662630707,125.66931915283203
1,530,0,1,0.088,124.5787353515625
69,427,2,2,0.024718823920938715,138.5226593017578
16,263,1,2,0.132,126.58838653564453
24,1147,0,3,0.154,122.84561157226562
102,163,3,2,0.132,142.00946044921875
58,1282,3,1,0.03283251237929402,125.79914093017578
113,1656,2,0,0.14607475932039626,101.03799438476562
3,500,1,1,0.088,145.1448974609375
14,1396,3,3,0.1,133.37049865722656
77,924,0,2,0.132,120.10166931152344
67,165,0,1,0.002786456839967616,123.64611053466797
92,989,1,3,0.01200000000000001,128.71408081054688
97,97,3,1,0.088,129.30189514160156
24,619,3,3,0.154,121.34288787841797
16,1091,1,2,0.132,141.53334045410156
89,1885,2,3,0.010896224425002932,132.32723999023438
48,440,0,1,0.088,138.4678497314453
37,340,0,2,0.132,129.10951232910156
33,993,0,2,0.132,126.28207397460938
102,1609,0,2,0.132,146.04917907714844
68,973,0,1,0.088,135.23977661132812
61,1160,0,2,0.0088955220694803,144.10780334472656
52,620,2,1,0.088,116.02381134033203
97,1023,3,3,0.1,129.34376525878906
43,1540,1,2,0.132,121.15424346923828
52,1710,2,2,0.132,120.54310607910156
52,1937,2,1,0.088,113.63845825195312
88,531,0,1,0.034131600573736626,130.9765167236328
70,985,3,3,0.154,119.03323364257812
32,1655,1,1,0.088,123.6617431640625
39,80,1,3,0.12987004521908665,122.96955871582031
62,896,0,1,0.088,118.58523559570312
93,289,2,2,0.08613208896273494,115.07907104492188
57,16,2,3,0.05800043290503132,127.61872863769531
113,1656,0,3,0.154,101.03799438476562
31,1782,3,1,0.06622583043965186,120.04502868652344
33,1747,1,0,0.021062448155369007,115.68480682373047
107,1340,2,1,0.088,123.97386169433594
14,487,1,2,0.132,137.53363037109375
52,1099,1,2,0.132,125.83338165283203
7,1991,1,3,0.1,133.53944396972656
30,652,0,2,0.132,126.59564208984375
68,2002,0,0,0.154,117.34722900390625
24,454,3,1,0.088,101.93009185791016
85,1747,2,2,0.132,113.83522033691406
11,1272,1,2,0.132,135.8681640625
52,1191,1,2,0.132,113.21483612060547
59,663,0,2,0.132,156.52516174316406
88,1669,0,3,0.0973573097266977,129.11048889160156
71,103,1,2,0.132,139.6267852783203
28,1444,2,1,0.088,125.94300079345703
44,1157,1,1,0.088,137.33468627929688
44,164,2,2,0.132,137.21603393554688
31,490,0,1,0.07944985948277927,123.93736267089844
93,1525,2,2,0.132,115.00581359863281
44,786,1,2,0.132,138.05804443359375
85,1567,1,2,0.132,114.00334930419922
32,57,1,1,0.088,128.3669891357422
52,1768,0,1,0.088,116.28379821777344
14,1630,0,2,0.132,137.5718994140625
105,490,1,1,0.088,139.704345703125
38,933,1,1,0.088,124.18921661376953
85,1130,1,0,0.11354922326533223,113.92046356201172
102,648,3,3,0.1,135.5665283203125
83,901,1,3,0.154,121.00437927246094
52,1561,3,1,0.088,116.0399169921875
51,1018,1,1,0.088,
24,1566,0,3,0.01200000000000001,125.20452880859375
24,186,0,1,0.088,128.54954528808594
62,873,1,1,0.088,121.38531494140625
1,1704,1,0,0.040224134283883495,120.22327423095703
106,1524,2,3,0.1,137.2646942138672
24,904,0,1,0.088,128.63856506347656
18,1420,3,2,0.0004568060573664212,123.37781524658203
62,19,3,2,0.132,127.2640380859375
16,255,3,0,0.154,124.69855499267578
52,1728,1,3,0.1,115.09016418457031
110,1427,1,2,0.132,114.03286743164062
93,781,3,2,0.132,115.86947631835938
20,755,3,1,0.088,140.11990356445312
70,417,0,2,0.132,120.03707885742188
61,717,0,2,0.132,133.6162567138672
62,1490,2,1,0.088,118.7197265625
43,423,3,3,0.154,120.51534271240234
93,1944,2,2,0.132,114.08553314208984
28,1936,0,0,0.154,109.49082946777344
32,249,1,2,0.132,124.26079559326172
89,990,2,1,0.088,145.06959533691406
59,1425,3,1,0.088,141.6996612548828
62,553,0,2,0.132,117.87826538085938
95,1866,2,1,0.088,132.84616088867188
25,1042,0,2,0.132,144.3134307861328
52,980,1,2,0.132,112.97105407714844
3,614,1,0,0.154,144.80352783203125
0,205,1,1,0.088,119.66468048095703
18,2024,3,1,0.004080864590330496,119.85236358642578
24,493,0,3,0.01200000000000001,125.33390045166016
24,991,3,2,0.132,124.64872741699219
52,539,0,2,0.132,114.0257797241211
15,1346,1,1,0.088,129.97227478027344
63,650,2,2,0.132,126.59700012207031
93,661,2,1,0.08439199280966792,112.53984832763672
92,1267,1,1,0.088,128.75852966308594
89,1381,0,2,0.132,154.47206115722656
36,1598,0,2,0.132,126.35950469970703
57,1930,0,2,0.11729437484784921,126.3050308227539
77,1759,3,2,0.132,118.9220199584961
52,1675,3,0,0.154,109.58290100097656
24,607,2,1,0.088,122.91295623779297
66,1696,0,2,0.132,133.54762268066406
0,2024,0,0,0.154,115.59487915039062
28,1298,1,3,0.1,125.75482177734375
59,1215,1,1,0.088,139.73147583007812
25,174,3,1,0.088,144.17628479003906
24,493,1,1,0.088,125.33390045166016
53,1313,3,1,0.088,125.87103271484375
44,862,3,0,0.09072094361529955,136.99960327148438
28,1823,0,2,0.132,129.92921447753906
94,976,3,2,0.12324674166745919,128.10240173339844
107,1470,2,1,0.088,125.55044555664062
0,284,2,1,0.03947201648333862,120.22148132324219
58,63,0,2,0.132,127.18091583251953
59,1576,0,1,0.003891419526463352,136.9058074951172
103,928,0,3,0.1,137.9528045654297
52,2016,2,2,0.132,115.55853271484375
52,1007,2,1,0.088,108.70890045166016
107,1526,0,2,0.132,128.36705017089844
71,589,1,2,0.132,137.77935791015625
54,131,3,2,0.132,137.56619262695312
10,995,1,3,0.1,124.14836883544922
0,1717,1,2,0.132,118.86351776123047
27,767,0,1,0.05342260630473622,116.48890686035156
52,1162,0,2,0.132,118.1859130859375
33,474,0,3,0.154,121.36383056640625
16,125,3,2,0.132,143.86204528808594
68,525,0,2,0.132,139.92832946777344
92,1832,3,1,0.088,128.66969299316406
52,686,1,1,0.088,113.4040756225586
95,1134,2,1,0.07812217237227426,133.59463500976562
102,282,1,1,0.088,137.45289611816406
48,1687,1,1,0.088,131.5557861328125
15,507,2,3,0.01200000000000001,131.41943359375
36,1834,3,2,0.132,129.45639038085938
62,90,1,2,0.045081520930399854,118.29218292236328
51,529,2,1,0.088,120.22915649414062
10,901,0,1,0.088,122.79722595214844
19,1721,2,0,0.06997084353510312,124.97254943847656
61,793,0,3,0.1,133.64122009277344
36,1977,3,1,0.088,125.32139587402344
74,2004,2,0,0.154,131.59996032714844
97,44,2,1,0.088,129.64683532714844
23,34,2,2,0.132,108.23191833496094
22,1857,0,1,0.088,140.77255249023438
28,850,2,3,0.01200000000000001,125.78490447998047
74,1362,3,2,0.132,132.97715759277344
33,1039,0,2,0.132,120.8282241821289
33,1287,0,1,0.088,130.462158203125
52,1954,2,1,0.088,110.34359741210938
16,98,0,1,0.088,129.21205139160156
23,134,0,2,0.132,126.48271179199219
6,659,2,3,0.02761544122728496,118.18731689453125
92,336,3,1,0.088,128.5285186767578
3,1736,1,3,0.154,144.87646484375
61,11,3,1,0.088,135.0902099609375
54,1117,0,0,0.0017882609967988794,133.8245849609375
44,792,3,2,0.132,137.5310821533203
62,240,0,2,0.132,118.71685791015625
68,231,2,2,0.132,139.82000732421875
1,1942,0,3,0.0981630662599296,123.48729705810547
84,1130,3,0,0.052489014630166406,110.85670471191406
23,1911,0,2,0.132,103.0909423828125
66,80,1,1,0.01580327428219558,125.27195739746094
4,166,1,0,0.12390308186379353,120.56815338134766
97,320,2,2,0.132,131.20266723632812
93,1876,2,1,0.088,116.03050994873047
51,1745,3,1,0.088,120.2622299194336
20,445,3,1,0.05134395507241801,141.5078125
24,1707,3,1,0.088,125.15516662597656
33,401,3,0,0.154,115.78392028808594
52,1610,3,1,0.088,114.71519470214844
109,1130,2,3,0.1382449865300581,111.07571411132812
17,1607,0,1,0.088,132.5178680419922
115,1938,3,2,0.132,131.960205078125
92,17,3,3,0.1,128.3962860107422
31,1782,1,0,0.02805695619540241,120.04502868652344
61,496,2,3,0.1,133.642333984375
93,346,0,1,0.088,114.6578369140625
0,1552,3,3,0.1,118.18480682373047
15,1682,0,2,0.132,137.72415161132812
48,294,3,2,0.132,133.60263061523438
4,68,1,2,0.132,118.3462905883789
89,88,2,2,0.132,144.98692321777344
82,330,0,2,0.132,134.62782287597656
109,1704,2,0,0.04893841852149295,108.84254455566406
93,1525,0,1,0.088,115.00581359863281
59,885,1,3,0.1,138.8170623779297
95,1635,3,1,0.088,137.59506225585938
91,777,2,3,0.11844107867861883,122.40092468261719
3,1199,0,1,0.06791252598667971,149.8568115234375
18,427,2,2,0.10728117607906129,127.44562530517578
52,1695,0,1,0.088,116.566162109375
89,841,0,3,0.1,142.83399963378906
31,1174,3,1,0.088,116.35623931884766
16,575,3,3,0.154,130.64926147460938
82,1511,2,3,0.154,129.96023559570312
28,315,3,1,0.088,106.22738647460938
52,666,0,2,0.132,125.88329315185547
8,1132,2,3,0.1,125.74528503417969
56,18,2,3,0.010962052498646763,120.46205139160156
97,1967,2,2,0.132,129.8330535888672
92,1004,0,0,0.154,127.17374420166016
52,1741,0,3,0.1,114.22257232666016
71,898,1,2,0.132,136.22947692871094
3,525,2,2,0.132,151.595458984375
15,1481,3,2,0.132,134.75033569335938
10,1501,1,1,0.0010983239114384924,123.82403564453125
89,951,3,2,0.132,144.8352508544922
8,656,3,2,0.132,125.69976043701172
70,529,0,2,0.04300575151643565,121.2844009399414
28,319,0,1,0.088,106.76277923583984
63,530,3,3,0.08477554244536456,124.29434967041016
52,274,0,1,0.088,115.54942321777344
63,80,2,2,0.007605420199692486,126.91487884521484
52,1905,0,2,0.132,125.9395751953125
28,1390,3,2,0.132,132.60006713867188
89,518,0,2,0.132,145.2440948486328
61,1194,3,1,0.088,133.6304168701172
97,115,0,1,0.088,129.56483459472656
59,739,2,2,0.132,145.81541442871094
0,1579,3,2,0.132,120.5157470703125
52,288,2,2,0.132,108.25174713134766
82,1127,1,2,0.132,136.31854248046875
95,182,3,3,0.1,128.81419372558594
46,1414,3,1,0.088,125.1397476196289
77,536,2,2,0.026702702891713392,121.22920989990234
61,385,2,2,0.132,133.62326049804688
32,1105,3,1,0.088,123.23688507080078
107,230,3,0,0.10625373766322391,122.51870727539062
16,1106,1,1,0.088,136.03997802734375
49,132,1,2,0.018162781674946893,124.07382202148438
32,1626,3,3,0.154,125.75038146972656
16,438,0,2,0.132,139.11532592773438
93,1944,0,1,0.088,114.08553314208984
97,1721,2,0,0.08402915646489688,127.05683898925781
48,1420,1,3,0.1,129.30145263671875
44,1889,1,1,0.088,138.0310516357422
34,66,3,0,0.07747773793672993,112.91914367675781
52,1349,0,2,0.132,120.17220306396484
15,340,2,2,0.05129518636710095,131.92686462402344
57,1825,1,2,0.132,128.34439086914062
92,1165,1,1,0.088,126.65436553955078
58,1606,1,2,0.132,126.03926849365234
24,991,1,1,0.088,124.64872741699219
77,1759,1,1,0.088,118.9220199584961
8,1235,0,1,0.088,128.80894470214844
77,30,2,2,0.132,118.33349609375
59,1795,1,2,0.132,132.4958953857422
46,223,3,0,0.11667861102745827,121.37569427490234
24,1513,3,1,0.088,127.50452423095703
44,1623,2,1,0.088,137.6455078125
68,1500,2,1,0.088,131.91673278808594
52,1543,3,3,0.1,114.68257904052734
32,1292,1,1,0.088,130.76148986816406
97,534,2,2,0.132,129.44595336914062
66,1745,3,3,0.154,124.75308990478516
16,1715,3,1,0.088,131.66139221191406
3,1230,0,2,0.132,152.07374572753906
61,1524,3,1,0.088,133.6315460205078
92,4,1,3,0.01200000000000001,128.8118133544922
43,423,2,0,0.154,120.51534271240234
16,464,3,1,0.088,133.3541717529297
24,1415,0,1,0.088,97.89253997802734
26,1814,0,3,0.02881136730747938,122.27445983886719
59,557,2,2,0.132,144.07534790039062
66,469,3,1,0.088,128.07476806640625
74,1252,3,0,0.154,131.67596435546875
71,845,1,3,0.01200000000000001,136.5570831298828
56,767,2,3,0.154,120.9582290649414
24,1417,2,1,0.088,123.20803833007812
3,328,3,2,0.132,153.79708862304688
103,198,3,2,0.132,143.4693603515625
52,681,2,2,0.132,117.31963348388672
88,1383,0,2,0.019673613987219035,139.4593048095703
52,484,3,1,0.088,116.0594253540039
28,347,0,1,0.088,110.48572540283203
29,253,3,2,0.026773172705867654,124.59071350097656
27,862,0,3,0.00788790450135321,117.03849792480469
110,1743,0,3,0.08876676578565251,115.97834014892578
52,2016,0,1,0.088,115.55853271484375
69,1540,3,0,0.08844431105054448,129.03858947753906
63,417,3,3,0.11082088918091332,125.13983154296875
48,1257,0,3,0.1,129.98362731933594
88,1119,3,1,0.049048989676478,134.42770385742188
54,131,1,1,0.088,137.56619262695312
91,2003,0,3,0.154,122.52047729492188
52,46,2,1,0.088,117.04924774169922
11,1468,3,3,0.01200000000000001,136.38858032226562
16,1251,0,0,0.154,124.69855499267578
77,1172,1,0,0.154,116.88452911376953
66,123,3,2,0.132,130.14048767089844
34,1616,1,2,0.132,124.25190734863281
52,1766,1,2,0.132,111.18428039550781
59,687,0,3,0.154,129.9551239013672
66,1069,3,2,0.132,133.51194763183594
52,579,3,1,0.088,118.21285247802734
52,1026,0,1,0.088,118.7978515625
58,790,2,2,0.132,127.84870910644531
52,94,2,2,0.132,113.03173828125
53,836,2,2,0.05305126615846523,133.88380432128906
60,1825,0,3,0.0505489519583939,128.611572265625
46,14,2,2,0.132,126.18848419189453
0,53,2,2,0.132,118.97344207763672
48,1789,3,1,0.088,134.11978149414062
4,748,0,1,0.088,123.77698516845703
89,1455,3,2,0.132,145.4037322998047
24,1869,1,2,0.132,126.30242156982422
56,995,3,2,0.132,124.78169250488281
68,1184,1,3,0.1,132.22494506835938
63,467,2,2,0.132,128.60682678222656
94,976,0,2,0.132,128.10240173339844
68,1662,0,2,0.132,139.4690704345703
52,1954,0,0,0.154,110.34359741210938
16,1868,0,0,0.154,130.59153747558594
46,1136,1,2,0.0640098000473861,125.57061004638672
19,531,0,1,0.05386839942626337,129.7573699951172
0,1473,0,2,0.132,120.7234115600586
46,994,0,0,0.154,121.6707534790039
82,1921,1,1,0.088,132.80160522460938
93,1926,1,2,0.132,113.26107788085938
59,0,1,2,0.132,149.0017547607422
70,1266,0,1,0.088,119.1239242553711
52,586,0,1,0.088,115.30518341064453
67,365,2,1,0.06472295763996752,123.66497802734375
23,47,2,1,0.088,102.72364807128906
110,1953,1,2,0.132,118.5645523071289
46,363,3,3,0.1,122.91857147216797
49,258,0,2,0.132,119.26899719238281
105,1432,0,1,0.088,139.70498657226562
71,391,2,1,0.088,135.4088134765625
0,1339,1,1,0.088,120.36851501464844
22,220,0,2,0.132,146.40240478515625
36,1953,3,3,0.053814842391400664,124.67632293701172
24,1720,2,1,0.088,121.43627166748047
52,414,1,2,0.132,116.36569213867188
17,132,3,1,0.088,132.67324829101562
89,254,2,1,0.088,140.8763427734375
106,1259,0,3,0.1,137.3423614501953
68,231,0,1,0.088,139.82000732421875
82,10,2,2,0.132,135.93405151367188
105,1814,2,2,0.132,133.7852325439453
97,320,0,1,0.088,131.20266723632812
18,171,2,2,0.132,128.98101806640625
16,1491,2,1,0.088,138.94540405273438
36,1078,2,1,0.088,123.63127899169922
77,1849,3,3,0.154,116.3369369506836
87,522,3,1,0.088,136.78665161132812
56,1501,2,2,0.132,124.46449279785156
34,1271,0,2,0.132,112.84639739990234
14,772,0,2,0.132,138.68609619140625
99,616,3,1,0.088,135.37937927246094
66,1266,3,0,0.154,122.84566497802734
105,1619,1,2,0.132,134.796142578125
85,401,2,1,0.07779829230081974,113.93543243408203
16,914,3,2,0.132,138.77146911621094
3,1736,0,0,0.154,144.87646484375
113,126,3,1,0.031765542771147764,124.65348815917969
24,139,0,3,0.154,103.18280792236328
52,1572,1,2,0.132,107.89373779296875
16,1851,3,1,0.088,138.11293029785156
28,315,1,0,0.02545747207747584,106.22738647460938
93,1369,0,2,0.12309698432611771,118.54817199707031
63,469,0,2,0.015913730612142574,129.8794403076172
8,1132,0,2,0.132,125.74528503417969
28,593,0,1,0.088,128.86752319335938
62,1203,1,2,0.132,119.71988677978516
57,1790,1,2,0.132,126.96075439453125
82,71,3,2,0.132,133.4863739013672
6,1875,1,2,0.132,127.27973175048828
16,353,1,1,0.088,132.96995544433594
52,1280,2,2,0.132,115.96705627441406
36,430,0,0,0.14268345551674355,120.25457763671875
25,1239,2,2,0.132,142.0098419189453
96,1659,0,3,0.01200000000000001,116.65496063232422
57,1117,1,3,0.154,125.15880584716797
113,1201,3,2,0.132,124.94883728027344
62,2031,3,3,0.154,119.36746978759766
62,630,3,1,0.088,119.26226806640625
53,359,2,3,0.154,
34,1251,3,3,0.154,112.91914367675781
52,823,2,2,0.132,115.40406799316406
66,997,2,3,0.154,124.7254867553711
32,1542,1,2,0.132,131.0465850830078
74,1262,3,1,0.07381291921234856,132.89044189453125
97,1507,1,1,0.08726159224727092,129.354248046875
66,1182,1,1,0.0573304045888523,128.2998504638672
52,1229,3,0,0.154,111.8994140625
59,1933,3,3,0.154,114.03936004638672
32,889,3,2,0.132,129.6898651123047
18,1384,0,1,0.088,123.27808380126953
52,1098,2,2,0.132,117.78250122070312
52,1391,1,3,0.154,111.52420806884766
23,306,3,2,0.132,108.73906707763672
61,1190,2,3,0.08111053412669775,133.6339874267578
3,946,3,1,0.088,149.28436279296875
92,185,1,2,0.132,132.49490356445312
77,536,0,1,0.088,121.22920989990234
16,571,3,3,0.01200000000000001,133.7557830810547
23,1843,0,3,0.154,110.45948028564453
0,916,2,2,0.132,121.3390121459961
36,1095,3,2,0.008228140946393792,124.87346649169922
74,1592,3,1,0.088,139.51210021972656
56,18,1,0,0.06838121390269013,120.46205139160156
97,534,0,1,0.088,129.44595336914062
71,2001,1,2,0.132,137.4637451171875
38,1473,2,1,0.012753783817075454,127.89766693115234
3,1611,2,3,0.154,145.66856384277344
10,632,1,1,0.088,123.63431549072266
3,602,2,2,0.132,145.33192443847656
85,1052,2,3,0.1362658101119454,115.4173812866211
3,614,3,0,0.154,144.80352783203125
75,1500,3,3,0.002887139162179475,125.43285369873047
32,397,1,3,0.154,125.86174011230469
56,767,0,2,0.09584466114233037,120.9582290649414
52,1391,2,1,0.088,111.52420806884766
74,1909,2,1,0.088,137.8917694091797
66,1549,3,2,0.132,132.06277465820312
23,1428,2,2,0.132,126.58661651611328
112,405,2,1,0.088,118.89717102050781
8,1975,2,2,0.132,127.71907043457031
110,1363,2,2,0.06437770315444746,118.74676513671875
66,1134,0,2,0.132,130.98074340820312
33,606,1,1,0.088,121.33790588378906
42,648,3,2,0.132,124.9762191772461
103,836,1,2,0.06252730504153481,138.1575164794922
99,922,3,1,0.088,
52,681,0,1,0.088,117.31963348388672
11,378,1,1,0.088,138.10166931152344
32,853,3,1,0.088,129.7819061279297
89,1914,0,1,0.088,148.59617614746094
92,1485,2,2,0.132,128.9812774658203
33,993,2,2,0.132,126.28207397460938
18,1979,1,2,0.0758458695190613,127.53173828125
32,1655,3,1,0.088,123.6617431640625
31,1882,3,1,0.088,125.0190658569336
16,270,0,2,0.132,139.48440551757812
107,562,3,2,0.03624300381249407,128.44171142578125
46,1470,1,3,0.1,122.52423095703125
113,1656,2,3,0.154,101.03799438476562
105,1395,0,2,0.132,141.3287353515625
24,1918,1,2,0.132,122.43537139892578
16,1711,3,1,0.088,138.2382049560547
46,14,0,1,0.08107335665456161,126.18848419189453
0,53,0,1,0.088,118.97344207763672
70,779,2,2,0.132,120.42570495605469
7,1991,3,3,0.1,133.53944396972656
66,1375,2,2,0.08268415901057993,131.9874725341797
8,1501,0,3,0.1,125.69976043701172
11,1272,3,2,0.132,135.8681640625
56,1416,0,1,0.088,122.70723724365234
63,1688,2,0,0.154,123.13948822021484
102,1621,1,3,0.1,135.43516540527344
92,1750,3,3,0.01200000000000001,128.55224609375
71,1237,0,1,0.088,142.54266357421875
13,629,0,2,0.132,122.93148803710938
110,1693,0,1,0.005204854710332302,116.7196044921875
85,1567,3,2,0.0031580986141771517,114.00334930419922
33,1747,1,3,0.154,115.68480682373047
85,659,1,2,0.09841664088793622,115.39497375488281
16,67,1,2,0.132,138.2030792236328
92,1240,2,1,0.088,129.37274169921875
42,537,2,2,0.132,130.4552001953125
68,2002,0,3,0.154,117.34722900390625
11,1276,0,2,0.132,140.25193786621094
52,1338,2,2,0.132,113.72921752929688
103,854,0,3,0.154,134.9759063720703
7,1723,0,3,0.06739117471390077,133.57383728027344
15,988,0,1,0.0355850750773023,137.69839477539062
61,1273,1,1,0.016044152932624983,133.64407348632812
23,1301,0,1,0.088,118.76207733154297
54,694,2,2,0.132,139.09214782714844
63,182,3,1,0.088,127.56768798828125
16,1569,0,2,0.132,139.63418579101562
0,1316,2,3,0.01200000000000001,118.2163314819336
8,149,0,3,0.1,127.21964263916016
16,263,2,3,0.154,126.58838653564453
15,819,1,2,0.132,130.83843994140625
3,1367,1,1,0.088,148.56736755371094
52,1845,3,2,0.132,111.25714111328125
102,1507,0,3,0.04807160954048506,136.5146026611328
105,1052,0,3,0.06942228223344668,130.897705078125
34,1165,3,2,0.132,125.01331329345703
3,260,1,2,0.132,144.91055297851562
71,238,2,2,0.132,136.8934326171875
0,1088,3,1,0.088,122.53172302246094
74,1942,2,0,0.025645991646556454,130.11325073242188
3,1828,0,2,0.132,154.28904724121094
84,165,0,1,0.013114035982174144,115.27544403076172
16,1180,0,1,0.088,144.27061462402344
62,797,0,2,0.132,120.64683532714844
74,1429,0,2,0.132,135.6409149169922
32,1812,3,2,0.132,128.01446533203125
102,1080,2,1,0.07527297703272912,136.82261657714844
88,1534,3,2,0.06715403413868049,132.92701721191406
71,356,0,2,0.132,134.4486083984375
63,662,0,2,0.132,127.27979278564453
92,615,2,3,0.154,126.69939422607422
62,888,2,2,0.132,119.53306579589844
62,553,3,0,0.154,117.87826538085938
13,152,1,2,0.08893373257869264,123.4758071899414
63,1699,2,2,0.132,126.42735290527344
28,1444,3,2,0.132,125.94300079345703
33,1155,2,2,0.132,127.78056335449219
3,15,1,1,0.088,144.45852661132812
62,1594,1,2,0.132,119.08078002929688
24,493,3,1,0.088,125.33390045166016
52,1402,3,2,0.132,118.49024200439453
44,786,2,3,0.01200000000000001,138.05804443359375
11,159,2,2,0.132,140.83978271484375
105,908,0,1,0.088,144.9883575439453
3,1872,3,1,0.04622182953200141,151.40892028808594
107,1413,0,1,0.088,124.6123046875
58,1046,0,2,0.132,126.0677719116211
115,1137,0,2,0.132,132.39999389648438
105,179,2,1,0.088,131.32786560058594
77,1634,2,1,0.088,117.50836181640625
52,1465,3,2,0.132,110.89873504638672
24,1648,3,1,0.088,123.50054168701172
105,1423,1,1,0.088,141.85899353027344
52,1675,3,3,0.154,109.58290100097656
48,1969,1,1,0.088,132.56336975097656
102,1144,3,1,0.088,138.52903747558594
27,18,1,2,0.132,115.63247680664062
33,1059,1,2,0.132,127.3032455444336
113,1201,1,1,0.088,124.94883728027344
58,1095,2,1,0.088,125.83617401123047
0,258,0,3,0.1,117.33564758300781
89,1332,3,2,0.132,148.42784118652344
27,767,2,1,0.088,116.48890686035156
28,1936,1,1,0.088,109.49082946777344
21,576,1,1,0.025757406985446762,
59,1933,1,2,0.132,114.03936004638672
8,901,2,0,0.003880815995268988,125.13526916503906
